period,1101,1102,1104,1201,1210,1215,1216,1227,1229,1232,1234,1262,1301,1303,1304,1305,1308,1310,1312,1313,1314,1319,1326,1337,1402,1409,1419,1434,1440,1451,1476,1477,1503,1504,1507,1513,1520,1532,1536,1560,1565,1589,1590,1604,1605,1702,1704,1707,1710,1717,1718,1722,1723,1729,1736,1773,1785,1789,1795,1802,1808,1903,1904,1905,1907,1909,2002,2006,2014,2015,2023,2027,2035,2049,2059,2101,2103,2104,2105,2106,2107,2108,2201,2204,2206,2207,2208,2211,2227,2231,2239,2247,2301,2303,2308,2311,2312,2313,2317,2323,2324,2325,2327,2328,2330,2331,2332,2337,2338,2340,2342,2343,2344,2345,2347,2349,2350,2351,2352,2353,2354,2355,2356,2357,2360,2362,2363,2368,2371,2373,2374,2376,2377,2379,2382,2383,2384,2385,2386,2388,2391,2392,2393,2394,2395,2396,2401,2404,2408,2409,2411,2412,2418,2428,2439,2441,2446,2448,2449,2450,2451,2452,2454,2455,2456,2458,2474,2475,2481,2485,2489,2492,2495,2498,2499,2501,2504,2511,2514,2515,2520,2526,2534,2539,2542,2545,2547,2548,2597,2601,2603,2605,2606,2607,2608,2609,2610,2612,2615,2617,2618,2633,2634,2637,2704,2707,2723,2727,2801,2807,2808,2809,2812,2820,2822,2823,2833,2834,2837,2838,2845,2847,2849,2854,2855,2856,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2897,2903,2905,2912,2913,2915,2923,3005,3006,3007,3008,3009,3010,3012,3016,3017,3019,3022,3023,3026,3034,3035,3036,3037,3041,3042,3044,3045,3049,3051,3059,3060,3061,3062,3080,3081,3083,3105,3149,3152,3176,3189,3211,3218,3227,3228,3231,3260,3264,3293,3311,3367,3374,3376,3406,3413,3443,3450,3452,3474,3481,3504,3514,3515,3518,3519,3529,3532,3533,3534,3545,3552,3561,3573,3576,3591,3592,3596,3622,3653,3658,3661,3665,3673,3680,3682,3691,3697,3698,3702,3703,3704,3706,3707,3711,3714,4105,4123,4128,4137,4142,4147,4152,4157,4162,4174,4180,4414,4532,4551,4725,4743,4755,4770,4904,4906,4915,4919,4927,4938,4943,4958,4960,4961,4966,4968,5007,5009,5203,5263,5264,5269,5274,5304,5306,5346,5347,5351,5371,5387,5388,5425,5434,5469,5478,5483,5522,5530,5531,5534,5608,5820,5854,5871,5876,5880,5903,5904,5907,6004,6005,6008,6116,6120,6121,6138,6146,6147,6166,6176,6182,6188,6191,6196,6202,6213,6214,6239,6244,6257,6269,6271,6274,6278,6282,6285,6286,6409,6411,6412,6414,6415,6446,6452,6456,6462,6464,6469,6488,6491,6492,6505,6510,6531,6533,6541,6547,6548,6550,6561,6589,6592,6605,6669,6670,6719,6732,6741,6756,6770,6781,8008,8016,8044,8046,8069,8070,8072,8076,8078,8081,8086,8112,8131,8150,8163,8255,8299,8341,8404,8406,8415,8422,8436,8454,8464,8926,910322,9802,9904,9907,9910,9914,9915,9917,9921,9925,9930,9933,9938,9939,9940,9941,9945,9958
2025-08,0.2942,0.0304,0.1808,-0.0735,-0.0433,-0.2132,0.0497,-0.0153,0.2235,0.0576,0.1906,,0.7551,1.6461,0.8259,0.2675,0.5714,0.262,0.6348,0.753,0.3338,0.3663,1.0118,0.3185,-0.0356,1.2384,0.1814,0.3691,0.0136,-0.068,0.6,0.1304,0.4689,1.1094,,-0.0346,,0.119,0.1612,0.7882,0.1652,0.4659,0.4946,0.114,0.7318,-0.1826,,0.1175,0.3062,1.2327,0.5423,0.1025,0.0431,,0.0897,1.1338,0.5296,0.0871,0.0222,1.8372,0.0612,0.1135,-0.0959,0.2693,0.1596,-0.1837,0.3677,0.1801,0.5796,-0.0779,0.1721,0.0207,-0.2816,1.286,1.6961,0.1326,0.2607,0.9155,-0.1551,0.0087,0.0649,0.2094,0.3547,0.308,-0.11,0.3417,-0.29,0.2283,0.7775,0.2492,-0.1948,-0.0315,1.5109,-0.2619,1.5274,,0.7495,0.5611,1.2992,0.936,-0.0121,,0.9068,1.1507,1.5921,0.2717,0.5728,1.0177,0.2256,0.9856,0.6686,,0.7443,1.8661,-0.3235,0.9979,,0.4314,0.2438,0.1722,1.0591,0.0005,0.168,0.267,0.6876,0.5849,0.9438,0.9193,0.3857,0.3443,1.4493,1.1892,0.4149,0.7418,0.708,2.1238,,0.246,,1.0856,,0.711,-0.1392,,0.8451,,-0.7825,1.5852,0.869,0.3633,,0.2045,,0.3436,-0.0619,0.1726,,,1.6397,0.0484,0.7094,,1.0048,1.1723,,0.0119,0.0327,,-0.3965,0.7754,0.6105,0.4149,0.5531,0.4928,,0.457,0.1115,-0.1162,0.0212,-0.1664,-0.1393,,0.3318,0.1341,-0.2354,0.1301,0.0335,-0.275,-0.1355,0.1153,0.057,0.2375,0.6045,-0.1127,-0.1258,-0.0201,0.2835,0.1222,-0.0638,0.1811,0.3214,0.2081,0.1639,0.5552,0.5658,0.0148,0.3472,-0.1357,-0.0336,,,-0.0533,-0.0833,-0.067,,,,0.1758,,-0.2479,0.0502,,0.2227,,0.4605,,-0.127,-0.1657,0.3864,0.4091,0.2658,0.0388,0.311,-0.0354,-0.0171,,0.0294,-0.0055,0.1017,-0.2526,-0.056,0.021,0.0845,0.1488,0.1752,-0.0017,0.2763,0.0295,1.1442,,0.4872,,0.2354,,0.892,1.9693,0.9861,-0.001,0.6052,0.0813,0.0698,-0.1326,0.0597,1.2724,0.8738,0.0984,0.8224,-0.1114,0.7659,0.403,1.8627,0.5355,,0.2764,,2.2306,0.1145,1.7274,1.1026,0.1395,0.1375,1.2483,1.0798,0.9158,1.3071,-0.0977,0.4101,0.7902,1.39,0.8441,0.6939,,0.4462,0.7137,1.4632,0.9132,1.0591,1.7877,,,0.3471,1.1487,,0.7116,2.0223,,1.6359,0.7999,0.9907,,0.5398,0.7897,,,0.4308,0.1839,0.2891,0.3923,0.0359,2.1555,,2.0605,1.3123,1.4258,1.3376,,0.6423,,,0.2808,0.3769,-0.0218,1.2338,2.2384,0.9093,1.0836,0.0553,0.1001,1.3381,-0.2139,0.5791,0.4432,,-0.6247,0.8795,1.4101,,-0.4377,0.2838,-0.2882,,1.5225,0.6674,0.6713,-0.12,0.4888,0.7411,0.6259,0.4679,0.6016,-0.6311,1.5076,0.1594,0.4516,1.3182,0.2677,-0.0946,0.3144,0.5072,-0.0904,,1.0092,2.6308,,0.4153,,0.2538,0.8128,1.9269,,0.578,1.2014,0.8603,1.0789,0.3234,1.1245,-0.0152,0.3802,0.1348,0.0575,0.2504,,,0.6685,0.0083,0.0162,0.0366,0.2155,0.407,,0.4949,,0.5668,0.426,0.6472,0.5543,0.8615,0.4991,1.1908,0.5905,1.6132,1.4789,0.6997,2.0198,0.4949,1.4674,0.6923,0.9616,0.7436,0.6523,0.9148,0.359,1.8585,0.2715,0.3033,0.2054,,0.9052,1.4555,0.0077,0.2937,1.8584,0.035,,0.6299,1.7513,0.1881,0.1154,1.4209,0.2649,0.4197,0.9091,1.1306,0.292,1.1785,0.3141,0.3915,0.858,-1.9029,0.5417,0.0907,0.101,0.4948,1.9517,-0.1916,0.7633,1.2736,0.5896,0.9518,0.5112,1.4825,,0.0414,0.489,1.4096,1.6472,0.1725,-0.4421,0.7098,,0.0836,1.4707,0.4535,0.4575,0.0382,0.3985,0.739,0.2677,0.1532,-0.0673,,0.1538,0.1021,0.5666,0.4298,0.3577,0.0732,-0.2571,0.0955,0.1623,0.1513,0.1036,0.4903,,-0.0575,0.3585,-0.0287,0.1826,0.1833,0.4185,0.1191,-0.0473,0.0664,0.1602,0.2485
2025-09,0.0413,0.1128,1.0131,-0.1349,-0.1856,0.2195,0.1762,-0.0432,0.4249,0.074,0.0744,,-0.0321,-0.3606,-0.1106,0.311,-0.0472,0.1301,0.0302,0.1996,-0.2806,0.186,-0.1628,0.0987,0.0736,0.159,-0.1956,0.4357,0.0624,0.1136,-0.266,0.5527,1.2754,2.4457,,0.9466,,-0.17,0.518,0.9213,0.6594,-0.2679,0.473,0.1336,0.2987,0.0524,,0.3085,0.2148,0.4785,-0.1966,0.2081,-0.1873,,-0.1061,0.2258,1.2028,0.8511,-1.6148,1.2619,-0.1638,0.0226,0.2485,0.1941,0.0459,0.0893,0.0336,0.1315,-0.1113,0.2811,-0.0674,0.4393,-0.0617,0.7564,1.705,0.4239,0.034,0.0024,-0.0235,0.1064,0.0713,0.0352,0.3236,0.0951,0.1198,0.5304,1.8584,0.2597,0.0867,1.5909,0.3103,0.8542,3.1337,-0.3781,2.4845,,1.3401,1.717,1.1452,0.9234,0.5251,,0.6773,1.6288,1.3966,0.7992,0.8272,1.0595,1.634,1.282,1.1876,,2.5432,1.8657,0.5102,0.727,,1.0868,,0.9395,0.9391,0.9482,0.6351,1.0545,2.4267,0.2821,1.1961,2.8564,0.6878,0.0091,2.1992,0.4836,0.8091,0.071,0.832,2.1299,,0.5101,,1.6011,,0.9973,0.2275,,1.1778,,1.174,1.3074,2.2746,0.451,,-0.2078,,0.6551,0.8853,0.7416,,,1.4314,0.486,1.3595,,1.1516,0.7263,,0.2082,0.5301,,0.7862,0.9682,,-0.0223,1.9347,0.467,,0.6118,0.0126,-0.1838,0.2591,-0.1877,0.3289,,0.1418,-0.1125,-0.0749,0.7302,0.5515,-0.0113,0.201,-0.0656,0.112,-0.0532,0.3059,,-0.0084,0.1627,0.2966,-0.3394,0.3487,0.1875,0.0535,0.1498,0.9919,0.4126,0.3389,0.3708,0.0896,0.0794,0.0962,,,,0.7181,-0.039,,,,0.1815,,-0.0456,0.0297,,0.1254,,0.9264,,-0.2834,0.1727,0.1875,0.3068,0.1189,0.1461,0.4893,-0.0183,0.2284,,0.4575,0.5304,0.0287,0.4055,0.109,0.199,0.3143,0.1437,-0.0546,0.45,0.8179,1.1181,2.4629,,0.2012,,0.7607,,0.1928,1.6824,0.7963,0.4017,0.7373,0.2373,-0.0068,0.8494,0.2838,1.9414,0.683,1.2758,1.7308,0.1065,0.823,0.4567,0.7962,2.2512,,1.0245,,1.0426,0.0864,1.6154,1.4421,1.3556,0.4305,2.2332,1.7846,0.424,1.1665,0.592,0.5892,2.0384,1.2346,0.2677,0.2525,,1.2466,1.1119,0.896,1.3585,1.6211,0.4871,,,0.1065,0.7434,,2.2856,0.7869,,0.3556,1.5963,0.9539,,0.2026,1.184,,,0.1294,0.1662,0.1969,0.6124,0.4932,1.1733,,0.7668,1.9076,0.4911,1.5249,,1.1472,,,0.5791,0.0025,1.872,2.0376,0.3712,0.5319,0.7238,0.0559,0.2347,0.4389,0.2288,0.5777,0.269,,0.2369,0.6815,0.8162,,-0.2814,-0.0509,0.9369,,0.2749,0.7453,0.6646,0.0899,0.6875,0.3032,0.7723,1.0613,0.6911,1.3656,1.0648,0.3768,0.4653,1.5481,1.2192,0.3965,0.8405,0.8833,0.6258,,1.591,1.0177,,0.1581,,0.8926,2.0153,2.3969,,1.0385,1.4871,0.6878,2.2616,0.3284,2.1596,0.2744,0.4502,0.1468,0.4969,-0.2541,,,-0.1056,0.1076,0.3192,0.0199,0.4377,0.1814,,0.8345,,0.3989,0.6945,0.5991,0.3841,0.5839,0.6851,0.6867,0.4774,1.3578,1.2804,1.7228,1.2395,-0.0249,1.5481,0.7512,1.3296,0.8184,1.4145,0.8544,0.7315,1.7199,0.7352,0.9681,0.7027,,1.2031,0.8506,0.6189,0.7397,1.1188,0.2027,,0.7922,2.0169,-0.2135,0.3209,2.5087,0.0925,-0.8425,-0.0164,2.2921,2.2261,1.1432,-0.4859,0.6133,0.3429,-0.0695,0.5455,-0.5405,0.0378,0.2343,1.1825,0.0706,1.126,1.0927,0.5729,1.0277,1.674,2.3974,,0.4524,0.9593,1.9192,1.3419,1.0654,0.4608,0.8349,,0.3212,1.8966,0.8543,0.9993,1.0695,0.5218,1.2231,2.7596,0.611,0.0313,,0.0024,-0.1495,0.2115,-0.0554,-0.0856,0.3204,-0.0715,0.0789,0.512,0.1454,0.243,0.4076,,0.078,0.8399,-0.0016,0.1429,-0.4542,0.5266,0.1954,0.056,-0.0462,0.3569,0.4124
2025-10,0.0852,-0.1925,0.2242,-0.0145,-0.0898,-0.3478,-0.2196,0.5953,-0.5356,0.209,0.0256,,-0.3807,0.5813,-0.366,-0.5131,-0.9591,-0.0166,-0.3173,-0.065,0.0629,0.05,-0.1227,0.0069,0.0257,0.2872,-1.4834,0.2199,-0.1423,0.1136,0.0208,-0.1292,-0.2667,1.6455,,0.1983,,0.1633,0.8183,1.1602,0.4293,0.4673,0.8795,0.1193,2.1333,-0.2055,,0.1808,-0.1011,0.6602,0.1677,0.0684,0.142,,0.8362,0.7263,1.29,0.4857,-0.1208,1.5936,0.6667,-1.8268,-0.2902,-0.4792,-0.0476,-0.3751,-0.2896,-0.1696,-0.2505,0.4614,-0.0539,-0.4502,-0.7381,0.4533,0.7795,0.2356,0.0,0.0345,-0.0802,0.2581,0.0788,0.1916,-0.1,-0.0411,0.1325,-0.0849,-0.3709,-0.4698,0.2607,1.0661,0.2108,0.2203,1.512,-0.1133,1.6273,,-0.1216,1.2659,1.5484,0.871,0.3226,,1.3003,1.3461,1.515,0.7161,0.7466,2.5599,0.9738,0.739,2.5748,,2.9551,0.7503,0.2162,0.4919,,1.2382,0.8322,0.171,0.9574,0.7884,0.9917,-0.0048,1.0758,0.6616,1.0045,0.5348,0.6245,-0.1571,0.2887,1.3039,0.5665,0.3533,1.518,0.5655,,0.2956,,0.8514,,-0.1472,0.0201,,0.5792,,1.0757,0.7268,1.7112,0.7241,,-0.2544,,0.5285,0.1929,0.5617,,,2.5772,-0.0668,1.8509,,0.8073,1.0529,,0.9944,0.2979,,0.9467,-0.376,-0.297,0.9449,0.478,1.4511,,0.0133,-0.1704,-0.0005,-0.0292,0.9104,0.3847,,-0.2468,-0.1339,0.1816,0.5009,-0.0832,-0.4087,-0.7807,-0.4742,-0.5041,-0.2331,-0.8865,-0.0136,0.0559,-1.0719,0.0022,-0.4703,-1.0949,-0.5544,0.0834,0.0442,0.4621,-0.9806,-0.0207,-0.0527,-0.3388,-0.1401,0.412,,,,0.0645,-0.2736,,,,0.1704,,-0.0519,0.0665,,0.2515,,0.987,,0.016,-0.0327,0.3418,0.3787,0.0915,-0.4435,0.0266,0.0394,0.6179,,0.042,0.2872,0.2214,-0.1717,0.0525,-0.1782,-0.0762,-0.0089,-0.3929,0.1509,0.6648,0.72,2.9484,,1.2435,,0.2558,,1.748,1.0756,1.2002,0.467,0.4988,0.4373,0.6692,0.7335,-0.0559,2.2602,0.236,0.5666,0.8041,-0.1943,0.8595,0.5351,0.7584,1.7915,,1.0969,,2.9605,0.199,2.0847,1.5057,0.8057,0.2805,2.3616,1.2182,0.3268,0.9787,0.7357,2.0299,1.1211,1.2715,0.3331,-0.9618,,0.1736,1.7119,1.1576,1.6376,0.3822,2.1799,,,0.5891,1.3194,,1.5661,0.1411,,0.0142,1.0771,0.9146,,0.6251,1.0638,,,0.7168,0.3949,0.6108,0.2741,0.2366,1.0081,,1.4517,-0.0717,0.9371,1.6692,,0.473,,,0.8083,0.3171,0.2766,1.0737,2.2403,1.4603,0.7712,0.5302,0.308,0.3118,0.2711,-0.7023,0.3599,,0.0548,0.6393,0.1447,,0.5103,0.2659,0.6795,,0.7502,0.7211,1.4545,-0.0589,0.9721,0.4292,0.9389,1.22,0.1857,-0.4227,1.6914,0.4328,0.328,0.7062,1.3544,0.0859,0.1557,0.801,1.047,,0.4904,1.4847,,-0.5507,,1.2099,0.9895,1.9711,,0.5219,1.8592,0.9552,2.2814,0.4908,1.6319,0.2246,0.2763,-0.0702,-0.1897,-0.992,,,-0.1435,-0.0968,-0.118,0.0378,0.0878,-0.1263,,0.625,,0.6938,2.1832,0.5961,0.3665,0.4415,0.5808,0.4908,0.1591,2.1149,1.1158,1.0521,1.698,1.0291,0.3239,1.3977,1.9593,0.5395,0.8615,0.3982,-0.0882,2.3061,0.4994,0.1056,0.4419,,1.7744,1.1189,0.0987,0.4119,1.186,0.5647,,1.0529,2.8567,0.1644,0.0066,2.0324,0.2761,0.7559,-0.0521,2.2328,1.7185,0.497,-0.9782,0.5978,2.0757,-0.3887,0.3739,-0.7785,-0.0221,-0.5677,0.8501,-0.1309,0.8103,0.6816,0.6817,1.075,2.2731,0.596,,-0.0932,-0.0137,1.5924,1.4136,1.5615,0.245,0.2055,,0.353,1.7728,0.3512,0.9556,1.4742,0.6486,0.5394,2.6079,0.4832,0.4385,,0.0301,-0.0311,0.6152,0.5884,0.3647,-0.159,-0.1317,0.4014,0.3757,0.0164,0.8006,-0.3608,,-0.0563,0.1308,0.0105,-0.2797,0.2158,0.4999,0.2624,-0.091,0.0699,-0.0645,0.4972
2025-11,0.6926,0.1732,0.5034,0.0858,0.3346,0.1859,0.0673,0.0697,0.2075,-0.036,0.2407,,0.8375,0.9531,0.8064,0.7902,0.5287,0.5407,0.689,0.6375,0.1744,0.6624,1.1999,0.0929,0.2698,0.5212,-0.4428,0.5609,0.764,0.1222,-0.1777,-0.7916,1.0433,1.0173,,0.1374,,0.4326,1.095,1.0703,0.5393,0.7961,0.5615,0.0942,1.0142,0.376,,0.2862,0.635,0.9324,0.4418,0.0078,0.1115,,0.4856,0.5903,0.7136,0.4137,0.5521,1.7024,-0.0972,-0.1171,0.2135,0.0864,-0.0724,0.3896,0.2249,0.2051,0.5658,0.1888,0.0765,0.6304,-0.0226,0.5147,0.8499,0.3627,0.7363,0.6215,0.0241,0.1334,0.2876,0.5251,0.2391,0.1851,0.086,-0.1354,1.1469,0.13,0.1534,0.9846,0.4681,0.2797,1.2281,-0.0428,1.5688,,0.9049,1.2968,1.16,0.8002,0.5822,,0.5845,1.0738,1.2719,0.7064,0.9539,1.2446,1.3224,1.4684,1.2387,,1.7005,1.5607,0.7154,0.4503,,1.1106,0.8076,0.6163,1.0683,0.8656,1.036,0.7237,1.1378,0.6972,0.9646,2.5057,0.6013,0.1669,1.2072,0.9769,0.5897,0.16,0.734,2.2637,,0.5563,,1.2143,,1.2067,0.3361,,0.5316,,1.2259,1.1276,1.1108,0.8226,,0.1151,,0.2525,0.3262,1.518,,,1.6664,0.0533,1.0017,,1.2962,1.6227,,0.5497,0.1502,,1.5353,0.9078,0.3748,0.668,0.8595,0.8134,,0.4351,0.3775,0.4548,0.1169,0.3791,0.5121,,0.1506,0.3445,0.0397,0.3764,0.4708,0.3032,0.3202,0.4785,0.495,1.1856,1.1135,0.3869,0.1265,0.4274,0.2942,1.2193,0.3332,0.6365,0.3503,0.3393,1.0579,0.8511,0.324,0.3091,0.6464,0.3032,0.1984,,,,0.1815,0.0486,,,,0.2474,,0.327,0.2403,,0.1631,,0.7042,,0.1694,0.0332,0.5303,0.3214,0.684,0.1389,0.3875,0.2128,0.2515,,0.2547,0.3113,0.0129,0.1154,0.0644,0.5662,0.3121,0.0283,0.2907,0.4035,0.9571,0.8515,1.1955,,0.8834,,0.6663,,1.095,1.6635,1.0585,0.9594,0.9263,1.3928,0.2194,1.1146,0.9201,1.9303,0.9095,0.7646,1.0632,0.3125,0.784,0.6699,1.0978,1.4202,,1.079,,1.9786,0.174,2.2628,0.843,0.9908,0.0232,1.4001,0.881,0.9488,1.1474,0.9637,0.8816,1.522,1.4822,0.4896,0.548,,1.4756,1.0853,0.3883,1.1946,1.6932,2.2265,,,0.9229,0.6224,,1.4107,0.3572,,1.8025,1.3274,1.3368,,0.5903,0.726,,,0.8106,0.6859,0.5937,0.5936,0.5615,1.4243,,0.8547,1.312,1.2178,1.227,,0.8029,,,0.4655,0.4662,1.1943,1.5757,1.2153,1.56,0.9104,0.3366,0.5316,0.733,0.3716,-0.1194,0.5714,,0.4288,0.675,-0.9796,,0.1373,0.2034,0.4982,,1.1135,0.4111,0.9059,-0.037,0.7266,0.5943,1.2544,1.5821,0.5095,-0.0703,0.7516,0.2885,0.6371,0.6215,1.7527,-0.0588,0.169,0.7471,0.3015,,1.3038,1.7447,,0.2988,,0.4313,1.3178,0.9977,,0.4537,1.2243,1.0543,1.645,0.5421,1.1372,0.4818,0.5319,0.1052,0.234,0.8881,,,0.0127,-0.1895,0.1028,0.0439,0.0752,0.2149,,0.5868,,0.6905,0.6862,-0.0834,0.9857,0.2797,0.8981,0.7241,0.5663,1.1936,0.8862,2.318,0.9278,0.8881,1.7683,0.666,1.1215,0.9703,1.5051,0.8007,0.6965,1.8362,0.6261,1.2586,0.4543,,1.6689,0.8987,0.4043,0.7125,1.4249,1.0551,,0.8138,1.2944,0.1877,0.0918,1.6268,0.5747,0.6501,0.8798,1.346,1.0833,0.3955,0.6467,0.9854,0.3041,0.4785,0.3893,-0.3027,0.1416,0.2742,1.707,0.5312,0.3355,0.9145,0.0333,1.2838,0.83,0.5221,,0.6422,1.0181,1.7819,0.6685,0.8814,1.0471,0.6316,,0.7312,2.0476,0.6708,1.2063,0.1893,0.2931,0.6487,2.2217,0.3471,0.0622,,0.0729,1.3571,0.703,0.3557,0.4225,0.4557,-0.1719,0.2709,0.2902,0.4148,-0.3133,0.3775,,0.2001,0.4148,-0.0045,0.1849,0.4809,0.431,0.4465,0.3514,0.3395,0.35,0.9229
2025-12,0.2791,0.4668,0.3196,0.0495,-0.0524,-0.3142,-0.2587,0.0033,0.1112,0.0725,0.2014,,0.2177,1.4051,-0.2647,-0.2711,-0.021,-0.3404,-0.9499,-0.4758,0.0603,0.6026,0.4243,-0.1296,-0.0631,-0.1284,0.3398,0.7471,0.8019,-0.0304,0.4672,-0.2383,1.0841,1.7418,,1.0108,,0.0059,0.5465,1.0779,0.2328,0.2353,0.9805,0.1435,1.6912,-0.393,,0.1737,0.147,0.9748,0.1721,-0.0241,0.0311,,0.7132,0.2862,1.1424,-0.2202,-0.4208,2.3895,0.546,0.3103,-0.0713,-0.0464,-0.0083,0.1359,0.2644,0.0319,0.0597,-0.4545,0.0152,-0.3131,0.4262,0.6407,1.305,0.4786,-0.0349,-0.1347,-0.0301,-0.1892,0.1728,0.1445,-1.1219,-0.4489,0.0605,0.2898,-0.0597,0.3688,0.5525,0.7299,-0.3675,0.3952,1.2064,0.071,0.9013,,-0.0953,0.9208,1.3493,-0.2793,0.8314,,1.6722,0.3231,1.5602,-0.3952,0.4135,1.1011,0.866,0.8678,0.3511,,0.9373,-0.23,0.3809,-0.2909,,0.8507,0.3088,0.0517,0.9094,0.7475,0.6162,0.1915,1.8723,0.2328,0.6199,1.6941,1.3744,0.0239,1.0099,0.3497,-0.1668,0.0499,0.7913,1.749,,0.2338,,1.2611,,0.48,0.4305,,0.313,,0.4488,0.0543,0.7879,0.8956,,0.0002,,1.3734,0.7733,-0.0766,,,2.9873,0.0555,1.287,,0.266,2.1495,,0.4643,0.3032,,0.4894,-0.4599,-0.2119,1.9431,0.745,0.5941,,0.3108,0.1367,-0.0181,-0.2958,-0.8007,-0.2297,,0.0439,0.3021,-0.0281,-0.0167,0.2529,0.1178,0.3347,-0.1013,-0.1297,-0.8939,-1.2795,-0.0351,0.1313,0.0543,-0.045,-1.2998,0.0947,-0.4935,-0.1352,0.196,0.1525,-1.1667,0.1637,-0.0269,0.3962,0.1431,-0.0245,,,,0.0597,0.0111,,,,0.0835,,0.2575,-0.0156,,0.3622,,0.2634,,0.0319,-0.1244,0.3516,0.0464,-0.0457,-0.0056,-0.2124,0.1268,-0.8593,,-0.3554,-0.0338,0.083,-0.0603,0.0716,0.2379,0.1251,-0.0205,0.1897,0.2719,1.0497,0.7621,1.5308,,1.5524,,-0.3326,,0.5378,1.5439,0.774,-0.3672,0.4299,1.1022,0.0593,0.2489,0.9478,0.9535,0.767,0.465,1.27,0.0854,-0.2873,-0.1267,0.8935,-0.8703,,1.0491,,1.059,-0.3951,3.7676,0.5192,1.8417,-0.5172,2.0882,0.4694,0.4103,0.5303,-0.5045,1.1246,2.1764,2.1442,0.2898,0.3153,,1.5511,-0.1242,0.3132,0.9978,1.4045,2.4612,,,1.4807,0.4116,,-0.7304,0.9806,,1.7637,-0.1315,0.6318,,0.5589,0.9115,,,0.0221,-0.1929,-0.1275,0.4553,0.2284,1.3507,,0.8877,0.7327,1.0406,1.4206,,1.0967,,,0.7269,0.0475,1.6597,0.8811,1.3646,1.8004,0.817,-0.354,0.1372,-0.489,-0.0619,-0.2006,-0.1478,,0.2308,-0.3638,1.4392,,-0.2158,0.2956,0.5349,,-1.0831,0.6764,-0.013,-0.3984,0.0961,0.2631,0.8729,-0.0375,0.064,0.1038,0.441,0.3173,-0.0755,0.9897,0.9223,-0.1167,0.6066,-0.0536,-0.354,,0.9023,2.185,,0.2895,,-0.427,1.7828,1.0054,,0.5282,0.6842,0.7829,-0.4897,0.2797,0.6828,-0.8123,0.7349,-0.0853,-0.0533,-1.2004,,,-0.2404,0.2051,-0.0205,-0.1074,0.178,0.2398,,-0.236,,0.1145,-0.1348,-0.1535,0.7381,0.0061,0.3126,0.544,0.4925,0.864,0.4291,0.3908,0.2904,0.0783,1.3529,1.1476,1.4806,0.1086,2.0602,1.2384,1.6687,3.1906,0.3314,0.698,0.5535,,0.5341,0.6673,0.8934,0.7063,-0.6282,-0.0088,,1.9817,1.2308,0.197,0.0735,0.7509,0.099,-0.4088,0.2252,1.9229,1.1123,0.5462,-0.4979,0.2921,0.4663,-1.984,0.9879,-0.0154,0.1945,-0.0103,1.2322,-0.3432,-0.1997,0.2475,0.4566,0.5337,1.5352,-1.0003,,0.1229,0.3502,1.0403,0.7223,0.0735,0.6976,0.3822,,-0.0292,2.0136,1.3167,3.3038,1.2524,0.1005,0.4487,3.7584,0.216,0.2575,,-0.1782,0.3534,-0.1935,0.8575,0.4521,0.4455,-0.3543,0.3107,-0.1614,0.2943,0.3226,0.3133,,0.5141,0.7457,0.0324,0.2252,0.4296,0.299,0.1836,-0.0751,0.0693,-0.0805,0.275
