period,1101,1102,1104,1201,1210,1215,1216,1227,1229,1232,1234,1262,1301,1303,1304,1305,1308,1310,1312,1313,1314,1319,1326,1337,1402,1409,1419,1434,1440,1451,1476,1477,1503,1504,1507,1513,1520,1532,1536,1560,1565,1589,1590,1604,1605,1702,1704,1707,1710,1717,1718,1722,1723,1729,1736,1773,1785,1789,1795,1802,1808,1903,1904,1905,1907,1909,2002,2006,2014,2015,2023,2027,2035,2049,2059,2101,2103,2104,2105,2106,2107,2108,2201,2204,2206,2207,2208,2211,2227,2231,2239,2247,2301,2303,2308,2311,2312,2313,2317,2323,2324,2325,2327,2328,2330,2331,2332,2337,2338,2340,2342,2343,2344,2345,2347,2349,2350,2351,2352,2353,2354,2355,2356,2357,2360,2362,2363,2368,2371,2373,2374,2376,2377,2379,2382,2383,2384,2385,2386,2388,2391,2392,2393,2394,2395,2396,2401,2404,2408,2409,2411,2412,2418,2428,2439,2441,2446,2448,2449,2450,2451,2452,2454,2455,2456,2458,2474,2475,2481,2485,2489,2492,2495,2498,2499,2501,2504,2511,2514,2515,2520,2526,2534,2539,2542,2545,2547,2548,2597,2601,2603,2605,2606,2607,2608,2609,2610,2612,2615,2617,2618,2633,2634,2637,2704,2707,2723,2727,2801,2807,2808,2809,2812,2820,2822,2823,2833,2834,2837,2838,2845,2847,2849,2854,2855,2856,2867,2880,2881,2882,2883,2884,2885,2886,2887,2888,2889,2890,2891,2892,2897,2903,2905,2912,2913,2915,2923,3005,3006,3007,3008,3009,3010,3012,3016,3017,3019,3022,3023,3026,3034,3035,3036,3037,3041,3042,3044,3045,3049,3051,3059,3060,3061,3062,3080,3081,3083,3105,3149,3152,3176,3189,3211,3218,3227,3228,3231,3260,3264,3293,3311,3367,3374,3376,3406,3413,3443,3450,3452,3474,3481,3504,3514,3515,3518,3519,3529,3532,3533,3534,3545,3552,3561,3573,3576,3591,3592,3596,3622,3653,3658,3661,3665,3673,3680,3682,3691,3697,3698,3702,3703,3704,3706,3707,3711,3714,4105,4123,4128,4137,4142,4147,4152,4157,4162,4174,4180,4414,4532,4551,4725,4743,4755,4770,4904,4906,4915,4919,4927,4938,4943,4958,4960,4961,4966,4968,5007,5009,5203,5263,5264,5269,5274,5304,5306,5346,5347,5351,5371,5387,5388,5425,5434,5469,5478,5483,5522,5530,5531,5534,5608,5820,5854,5871,5876,5880,5903,5904,5907,6004,6005,6008,6116,6120,6121,6138,6146,6147,6166,6176,6182,6188,6191,6196,6202,6213,6214,6239,6244,6257,6269,6271,6274,6278,6282,6285,6286,6409,6411,6412,6414,6415,6446,6452,6456,6462,6464,6469,6488,6491,6492,6505,6510,6531,6533,6541,6547,6548,6550,6561,6589,6592,6605,6669,6670,6719,6732,6741,6756,6770,6781,8008,8016,8044,8046,8069,8070,8072,8076,8078,8081,8086,8112,8131,8150,8163,8255,8299,8341,8404,8406,8415,8422,8436,8454,8464,8926,910322,9802,9904,9907,9910,9914,9915,9917,9921,9925,9930,9933,9938,9939,9940,9941,9945,9958
2025-08,-6.07,-15.89,-7.58,-10.93,-5.22,-3.49,-1.34,-8.81,10.78,-1.65,-20.66,,-18.82,-7.17,-20.24,19.43,-1.99,-30.93,-16.45,-12.3,-56.58,-14.8,-21.0,-28.78,-13.15,-3.17,1.0,-10.54,-33.14,-9.03,-9.67,-8.87,12.64,3.93,,4.63,,146.9,-20.04,17.63,-14.17,13.81,5.92,-12.11,-11.4,-3.08,,5.42,-8.69,-15.01,-9.38,3.24,-51.9,,-3.24,-9.07,34.74,62.71,-12.49,-0.14,-99.59,-6.38,-3.38,-15.86,-11.36,-4.15,-16.41,-14.06,-33.78,-23.53,7.48,13.04,-24.44,-6.77,67.46,-20.55,-11.44,-23.83,-8.88,-12.09,-3.6,-27.31,-15.32,23.6,-2.55,15.09,10.63,9.6,-20.25,-24.0,-2.43,-7.78,29.82,-7.2,26.71,,-20.16,-6.33,10.61,-4.41,-30.08,,4.28,-14.19,33.84,22.96,-9.44,-5.15,-2.64,-3.35,-0.39,,0.21,172.25,-2.91,-7.95,,-16.88,-0.09,-4.46,103.48,-6.44,17.83,9.93,6.02,-27.68,1204.91,64.82,22.8,7.33,69.81,-3.14,14.68,-4.75,5.26,52.66,,-12.43,,-71.64,,-17.32,-15.19,,11.86,,-21.26,65.27,141.32,-9.16,,1.09,,-4.22,-2.0,9.34,,,31.89,-6.13,41.77,,7.27,0.43,,-1.54,1.17,,-5.96,79.84,-15.89,2.04,-27.64,31.0,,10.2,-6.3,-5.06,-0.99,-42.47,22.4,,19.09,5955.98,8.44,-88.72,3.58,-86.72,-4.92,-11.18,-38.69,-8.21,16.58,-36.64,-2.14,-46.28,-2.78,-1.38,-40.25,-6.59,-8.04,4.43,-14.29,-19.87,-0.55,14.69,-8.81,6.99,-1.13,,,,16.53,-6.42,,,,2.91,,9.07,-0.77,,-3.55,,97.62,,82.42,13.87,1442.6,115.02,,6.82,40.91,1.7,77.99,,46.07,22.27,117.52,3.19,34.47,1.07,,1.74,-17.59,-22.97,-61.84,9.3,-2.27,,-14.82,,-11.61,,-8.86,91.76,2.04,-35.29,-11.92,-1.4,-15.55,-6.97,22.74,4.93,-52.33,-4.92,4.02,-2.21,-27.61,-13.11,26.5,-6.35,,-26.71,,72.69,30.26,-1.14,-21.33,-21.62,-2.8,19.69,1.38,-8.11,-2.73,-17.13,92.21,64.53,8.02,13.49,-3.68,,-4.97,-26.34,2.23,12.83,42.31,-9.61,,,1.15,-3.08,,65.72,-4.43,,-13.12,2.24,-1.81,,-15.79,1.09,,,-39.15,-16.83,-11.44,15.57,-25.06,40.48,,-49.69,26.66,-19.31,-13.3,,-12.44,,,-7.1,-16.54,9.04,21.44,0.32,6.68,-19.46,3.21,-36.68,8.66,-2.08,-60.88,0.56,,-17.11,-14.66,-82.05,,-11.0,-21.77,-17.3,,-11.32,-11.67,27.54,6.88,-49.96,-9.47,-13.98,-7.58,-25.55,1.24,-17.75,-12.5,-22.0,-8.07,10.13,-21.87,-26.73,30.95,-17.77,,62.63,9.94,,-21.65,,-0.21,10.67,-7.88,,17.54,6.64,7.74,29.18,-9.53,-12.98,110.95,1.86,2.97,-40.66,-13.98,,,-6.36,3.06,4.03,3.91,8.81,-12.13,,32.9,,38.37,-35.86,-16.23,21.92,-1.13,-1.87,35.73,-7.08,6.03,27.37,62.18,-27.54,15.11,2.46,37.35,8.68,4.48,6.5,-6.57,-8.67,15.03,12.76,-3.36,-2.49,,-27.38,-17.21,-12.99,-17.17,-2.6,41.35,,-4.85,9.66,-2.1,8.07,-17.39,11.08,0.0,-8.6,36.99,-19.64,93.77,1611.09,-17.61,7.59,-60.65,-2.21,-11.07,-20.45,-18.59,198.14,-28.49,26.28,-29.08,10.61,-35.9,0.78,78.78,,-3.39,-1.94,22.91,8.33,6.45,22.8,-30.41,,-9.71,-0.03,0.1,18.98,-1.2,14.99,-8.45,23.48,20.94,3.45,,-5.49,-23.9,0.35,-3.13,-9.08,-29.83,,13.87,-14.9,-8.01,-3.66,-15.48,,6.31,-26.71,1.65,-5.98,-33.0,-4.98,-4.34,-11.48,-8.87,-25.27,2.38
2025-09,-0.14,-1.67,18.05,1.21,1.35,5.08,0.97,3.0,34.75,3.1,-7.04,,-15.77,3.47,-12.68,-19.24,41.17,-24.81,75.95,2.73,-23.94,-11.12,-16.14,9.72,-1.73,-17.76,12.08,-8.86,-22.39,16.69,1.59,-28.22,-0.76,19.1,,3.18,,96.0,-13.05,9.45,-22.15,4.62,21.73,-0.18,-0.64,-6.17,,-36.0,-16.08,-5.28,-6.93,6.61,-2.06,,0.95,0.01,18.97,-33.31,2.25,14.84,-99.66,8.85,-30.84,-1.86,-3.34,-4.42,-8.83,4.75,-18.28,-16.95,-9.94,26.95,-16.14,-3.42,83.35,-90.84,-11.2,-23.28,-5.87,3.99,-35.54,-26.01,-17.16,-1.18,-5.48,3.82,61.8,45.08,-38.12,-26.03,-18.58,-29.65,30.22,5.2,53.83,,5.46,15.92,14.19,-0.36,-16.77,,12.15,-8.01,31.41,31.57,-2.78,9.42,-33.69,-9.76,-0.9,,9.52,142.04,-9.41,-7.14,,-4.66,3.24,12.24,131.26,-5.57,7.66,33.02,26.52,-29.31,112.46,79.84,8.61,-12.08,84.82,4.68,-1.31,2.08,18.7,34.81,,-14.18,,-61.97,,62.19,-7.48,,25.4,,-3.58,102.35,157.81,-5.51,,3.6,,7.03,9.71,11.87,,,39.62,10.76,88.62,,21.61,28.78,,1.67,6.77,,-0.49,216.59,5.65,-0.19,46.06,-10.52,,88.28,9.68,24.12,-27.0,-20.36,-21.33,,-15.5,,-1.5,-91.06,-16.89,364.48,38.61,-9.84,-32.52,6.85,-1.09,-35.0,3.23,-40.94,-0.84,1.71,-26.46,3.67,-10.03,-4.95,34.2,-8.83,-13.92,0.41,-10.68,-2.09,5.48,,,,20.98,53.27,,,,-6.37,,9.71,14.71,,-0.76,,98.73,,66.0,9.1,56.53,72.28,42.1,16.78,29.68,8.67,176.62,,70.59,22.35,77.73,19.69,-13.08,-1.7,90.24,1.56,7.73,37.03,-25.36,9.46,5.96,,-4.43,,-6.42,,-4.32,128.35,16.08,-12.72,-6.65,12.05,-7.18,44.07,59.67,4.51,73.12,-4.99,18.38,-0.84,-18.56,-16.05,38.91,-31.13,,47.15,,68.58,35.55,26.32,11.79,-21.95,-14.39,35.51,1.99,-0.37,0.63,15.29,109.94,61.18,12.87,13.51,-1.33,,10.26,-32.21,2.74,27.4,104.86,-19.1,,,2.7,-3.54,,150.74,10.6,,52.7,2.44,4.09,,-26.15,4.68,,,-33.52,-26.5,-14.99,14.94,33.28,40.9,,-68.42,46.12,-8.91,-2.32,,-10.69,,,-15.69,-11.4,-1.55,90.4,10.61,8.96,-12.18,45.12,23.48,10.18,4.83,-52.26,35.0,,-66.46,18.44,14.81,,-13.54,-23.64,-8.22,,-35.59,17.38,-43.9,10.56,-19.05,1.21,-2.49,-9.99,5.17,25.07,0.13,0.73,-22.26,9.66,6.95,-5.96,5.55,14.1,-11.52,,169.49,15.0,,-16.74,,10.76,69.21,0.75,,9.51,24.12,14.64,36.42,-4.71,18.5,-50.36,-24.83,-48.78,-42.08,-17.43,,,-6.59,12.55,18.14,2.49,2.19,-11.8,,25.06,,1.43,-14.78,-4.39,22.13,-1.1,6.59,23.58,-14.78,10.26,50.71,65.17,-27.96,2.93,0.53,58.67,17.42,10.11,4.5,9.2,-0.56,25.64,24.9,-2.95,17.07,,-11.26,-18.73,-15.64,-5.19,1.94,41.34,,-28.52,9.06,2.45,6.33,14.6,7.74,95.24,-1.56,31.8,49.87,-7.98,3916.09,-14.9,14.33,310.14,-1.96,4.79,-8.57,-3.19,150.16,-7.57,20.05,-19.13,12.02,-10.09,1.33,62.75,,4.29,-1.49,19.22,2.81,12.39,15.99,15.02,,-0.04,22.23,-19.48,43.47,10.51,26.97,11.86,47.04,8.99,10.27,,5.81,6.19,-4.67,-3.73,-7.17,-30.05,,-1.38,-9.16,-1.77,-0.87,-11.22,,5.24,-13.45,5.22,2.53,-11.7,-2.09,4.38,-2.2,-4.97,13.24,4.18
2025-10,-14.69,-11.25,12.64,-11.93,-1.98,-4.49,-0.77,3.58,21.91,0.13,17.06,,-14.8,-6.72,-17.51,-32.56,-5.45,-22.65,117.8,-13.59,-57.14,-2.87,-17.15,-2.51,-0.4,-8.61,13.66,-15.64,-27.24,10.4,-6.92,-19.61,2.34,17.08,,-4.56,,18.04,-3.17,19.36,-23.07,-0.04,17.13,3.85,-8.05,-8.72,,22.95,15.57,-12.04,-11.78,9.82,-26.54,,7.03,-0.52,47.44,36.43,46.04,-2.58,-97.99,7.72,4.92,-3.3,-3.81,-5.32,-12.45,0.86,-36.16,-16.88,-6.07,14.2,-57.43,-3.32,62.87,-30.14,-18.64,-14.05,-10.55,-1.52,-1.16,-25.24,-3.41,3.13,3.45,7.13,29.22,36.93,-28.71,-37.59,-8.23,6.29,22.65,-0.36,47.83,,-6.33,6.04,11.29,-10.9,-27.54,,8.47,-16.25,16.94,25.83,2.36,24.22,-31.94,-1.23,-7.57,,34.88,114.7,3.04,-13.54,,-7.19,-5.12,12.82,127.01,-0.99,-15.33,32.84,31.88,-36.96,130.14,83.63,4.49,3.32,114.96,9.88,2.78,1.3,27.45,38.79,,-19.99,,-22.73,,-15.63,-15.54,,8.7,,-6.78,56.62,262.37,0.2,,4.05,,11.68,20.72,16.92,,,41.83,10.47,119.63,,1.78,50.33,,-8.01,5.83,,8.95,319.75,22.31,2.63,8.23,-14.58,,82.98,-0.97,27.84,-5.95,-14.54,-24.3,,52.93,-84.57,-36.46,-93.49,-11.53,12003.17,19.49,-14.97,-34.19,33.59,3.07,-20.38,-0.82,-39.27,5.7,-6.51,-24.18,4.37,3.66,20.62,-0.79,1.71,38.76,12.2,-9.13,14.3,20.97,,,,11.7,34.73,,,,24.14,,50.3,-1.67,,18.74,,157.94,,37.57,7.88,63.06,114.18,149.02,55.11,27.52,10.68,168.66,,41.0,38.88,52.31,21.75,5.22,4.9,-48.77,4.49,-11.21,-16.33,-26.27,10.94,7.69,,-4.54,,-3.84,,1.14,132.33,14.14,-3.57,-8.51,-0.59,-7.55,-10.37,28.69,8.08,-22.67,-3.25,11.44,-1.91,13.81,-0.23,19.99,33.14,,65.41,,75.82,54.77,27.23,30.08,-25.62,22.89,39.76,30.28,-0.73,-2.83,28.55,92.2,30.87,17.27,11.66,-13.21,,5.62,-35.14,14.3,15.25,150.6,-19.17,,,7.76,-3.04,,21.34,-23.59,,10.89,9.4,2.95,,-32.67,11.52,,,-21.88,-7.85,-13.89,10.95,56.33,29.82,,-60.26,34.01,-19.86,69.28,,81.43,,,11.43,-24.77,-5.19,69.99,11.17,6.74,-9.65,-16.02,-31.52,8.6,5.48,23.76,-7.5,,-16.72,24.68,215.0,,-2.07,-32.75,-10.11,,-58.61,4.82,-50.08,12.07,-46.39,19.16,-0.89,-10.07,-0.82,30.37,-7.28,4.88,-26.65,-15.21,10.0,-12.9,-7.93,38.05,-10.93,,91.15,6.54,,-7.19,,3.06,112.57,27.79,,24.93,6.9,-3.04,49.03,1.87,-13.71,200.99,-52.02,-45.66,-54.23,-5.23,,,-6.13,7.57,22.86,6.91,13.16,-19.0,,43.95,,-13.89,-4.66,0.05,29.46,0.5,-2.4,15.07,-23.97,14.98,28.24,86.45,-9.29,2.91,8.76,10.89,20.22,29.18,2.64,0.71,-2.29,40.57,5.93,10.52,3.51,,-8.47,-25.52,-25.6,-5.3,7.34,53.58,,-22.4,-31.52,1.95,8.7,-25.28,17.61,-3.61,-3.05,5.35,14.03,-1.85,4650.61,23.89,7.91,-98.81,-25.64,16.09,-9.22,-8.18,157.94,-0.01,28.88,-13.33,10.52,5.71,5.62,51.52,,6.05,-1.11,41.68,-34.22,10.46,74.91,41.24,,1.61,62.7,10.19,25.51,21.99,8.21,6.56,90.08,18.17,1.29,,3.67,5.28,-5.93,-4.38,-2.45,1.58,,10.8,-9.91,-19.45,-2.26,-16.08,,3.61,-6.27,0.5,2.32,-29.45,-5.11,-4.75,3.14,-4.7,24.61,10.88
2025-11,-20.49,-18.19,-6.76,-9.82,-1.23,1.93,-1.12,-5.4,14.69,-3.15,-16.45,,-26.22,-3.8,-27.53,-35.93,-12.14,-39.8,58.54,-21.32,-37.88,-8.06,-23.38,-27.81,-5.88,-21.17,20.83,-10.18,-19.27,-7.75,1.54,0.48,2.98,1.77,,2.08,,10.2,1.59,19.24,-23.8,-0.77,17.9,-10.45,-29.72,2.8,,0.79,-21.19,-12.6,-4.96,0.46,-31.68,,10.23,8.31,26.39,-2.12,-0.18,-7.21,20487.07,-10.87,-1.88,-9.19,-13.38,3.73,-12.59,-13.54,-46.69,-30.52,-25.3,8.11,-44.53,1.97,63.73,-22.09,-6.63,-15.14,-9.06,3.13,104.48,-25.12,-3.03,22.39,1.6,-3.87,-25.86,1.1,-16.24,-43.82,-7.71,-29.81,13.86,5.91,37.92,,-14.19,-0.8,25.53,12.38,-20.96,,22.4,-8.47,24.47,58.19,-5.86,24.62,-27.02,1.05,-23.9,,38.7,79.73,15.64,28.8,,-5.02,-5.13,8.14,20.76,-10.17,-14.3,20.61,31.28,-27.86,19.64,71.51,19.5,-13.37,75.95,38.16,6.86,1.84,36.5,28.3,,-10.4,,-65.73,,-28.92,-3.94,,9.54,,-1.25,100.39,364.89,3.35,,6.07,,2.31,14.28,11.29,,,34.93,19.86,145.59,,3.65,20.16,,-3.5,9.27,,13.47,52.89,8.37,6.16,-0.75,-8.68,,-6.77,2.06,-35.83,-0.27,-45.31,4.87,,7.52,-58.99,43.32,-86.8,-21.14,37447.01,15.76,-6.46,-23.44,49.16,8.94,-20.5,-6.88,-27.26,-0.26,-4.74,-19.14,6.25,1.16,3.48,-18.6,9.81,3.23,7.36,-11.2,11.11,4.06,,,,16.25,80.95,,,,-9.04,,13.86,26.34,,19.69,,4.83,,-1.74,16.57,53.47,25.61,51.61,46.61,15.85,15.17,187.19,,16.72,40.36,45.81,16.07,39.96,-3.99,-92.52,3.48,-15.24,-25.6,-15.04,15.6,45.38,,-11.84,,-1.88,,9.18,141.69,19.26,-26.74,-11.46,1.15,-7.23,10.4,72.85,20.43,-42.76,4.24,10.34,0.2,-1.62,-10.06,11.69,27.69,,-17.05,,147.01,23.4,29.6,5.66,-27.32,-17.2,39.7,39.74,-4.19,0.18,-2.28,194.64,60.23,20.52,11.56,-23.1,,13.67,-33.81,11.64,7.9,114.22,-19.81,,,-8.95,5.8,,75.64,-21.71,,7.25,1.77,4.34,,-36.23,2.01,,,-54.53,-22.1,-0.83,6.79,37.16,16.66,,-61.36,33.15,-7.17,46.04,,177.19,,,7.37,8.77,-23.22,-0.88,10.79,11.12,-6.63,7.05,-13.41,8.13,5.48,537.85,-33.74,,30.75,29.89,306.25,,1.47,-19.49,2.08,,-13.53,-56.23,-44.46,10.5,-42.8,0.88,-3.91,-19.63,-3.74,25.33,-6.76,1.67,-23.22,-9.86,3.41,0.82,-8.87,20.19,-10.54,,85.2,23.38,,-13.65,,8.63,120.21,6.09,,9.58,1.29,9.99,50.05,16.86,-0.14,501.47,-21.09,73.24,1.68,-9.69,,,-4.84,12.16,25.51,7.61,14.27,-11.47,,11.56,,10.72,-24.87,10.19,28.67,1.3,2.79,26.68,-25.83,15.0,11.95,84.15,5.72,-0.25,10.97,-11.54,25.07,-16.57,7.04,-1.89,-8.79,33.78,0.27,21.06,-10.73,,-12.67,-7.29,-21.01,0.01,7.12,53.02,,-19.83,-8.31,-1.15,7.08,-7.94,4.44,-3.61,-8.66,-11.95,70.56,-28.11,8351.62,-1.78,10.53,-81.33,-3.71,41.59,-8.04,-1.06,158.6,1.64,38.84,-18.23,7.82,21.56,10.11,40.81,,18.33,-0.78,37.14,-24.85,11.03,26.25,-3.98,,1.32,66.79,81.25,46.62,16.67,-4.0,-19.44,62.02,0.02,-8.37,,-0.97,-36.36,-24.8,-5.74,-5.32,-23.2,,6.61,-6.33,-15.33,-11.82,-16.29,,6.21,-9.69,4.99,-1.82,-29.28,-8.65,-12.18,38.59,-1.34,46.87,12.59
